dedup_group_id,fraction,predictor,species,n_strains,spearman_rho,empirical_p,empirical_fdr,asymptotic_p,asymptotic_fdr
asid_15646,cell,a*,Rhodotorula toruloides,10,-0.6504589317376691,0.688622754491018,1.0,0.04170545108280406,0.5792374258047123
asid_40507,cell,a*,Rhodotorula toruloides,10,-0.5366017925832458,0.688622754491018,1.0,0.10978440889894958,0.5792374258047123
asid_15653,cell,a*,Rhodotorula toruloides,10,-0.21624970671153418,1.0,1.0,0.5484614880116812,0.7368730373859675
asid_15654,cell,a*,Rhodotorula toruloides,10,,,,,
asid_15657,cell,a*,Rhodotorula toruloides,10,0.21624970671153418,1.0,1.0,0.5484614880116812,0.7368730373859675
asid_15666,cell,a*,Rhodotorula toruloides,10,,,,,
asid_15669,cell,a*,Rhodotorula toruloides,10,0.5272727272727272,1.0,1.0,0.11730806555020223,0.5792374258047123
asid_15672,cell,a*,Rhodotorula toruloides,10,,,,,
asid_15674,cell,a*,Rhodotorula toruloides,10,,,,,
asid_15676,cell,a*,Rhodotorula toruloides,10,-0.5222329678670935,0.3013972055888224,1.0,0.12150291881711318,0.5792374258047123
asid_15677,cell,a*,Rhodotorula toruloides,10,,,,,
asid_15682,cell,a*,Rhodotorula toruloides,10,,,,,
asid_15683,cell,a*,Rhodotorula toruloides,10,0.2727272727272727,1.0,1.0,0.44583834154275137,0.7088777728510941
asid_15687,cell,a*,Rhodotorula toruloides,10,0.058025885318565944,1.0,1.0,0.8734948923712951,0.9248291284121963
asid_15691,cell,a*,Rhodotorula toruloides,10,,,,,
asid_15702,cell,a*,Rhodotorula toruloides,10,,,,,
asid_15706,cell,a*,Rhodotorula toruloides,10,-0.5636363636363636,1.0,1.0,0.08972402831709125,0.5792374258047123
asid_15709,cell,a*,Rhodotorula toruloides,10,,,,,
asid_16455,cell,a*,Rhodotorula toruloides,10,0.10303030303030303,1.0,1.0,0.7769984634438898,0.8718571322475063
asid_37296,cell,a*,Rhodotorula toruloides,10,,,,,
asid_2273,cell,a*,Rhodotorula toruloides,10,,,,,
asid_28471,cell,a*,Rhodotorula toruloides,10,,,,,
asid_15755,cell,a*,Rhodotorula toruloides,10,,,,,
asid_15756,cell,a*,Rhodotorula toruloides,10,-0.3333333333333333,0.3013972055888224,1.0,0.34659350708733405,0.6430011029338235
asid_15759,cell,a*,Rhodotorula toruloides,10,-0.1745572096355137,0.8083832335329342,1.0,0.6295798042228825,0.7705674409410508
asid_15765,cell,a*,Rhodotorula toruloides,10,,,,,
asid_15769,cell,a*,Rhodotorula toruloides,10,-0.8303030303030303,0.15768463073852296,1.0,0.0029402270232795065,0.5792374258047123
asid_15772,cell,a*,Rhodotorula toruloides,10,-0.01818181818181818,0.8083832335329342,1.0,0.9602404181286243,0.973787023373979
asid_15775,cell,a*,Rhodotorula toruloides,10,0.4061811972299616,1.0,1.0,0.2441286818964912,0.5792374258047123
asid_15777,cell,a*,Rhodotorula toruloides,10,,,,,
asid_15780,cell,a*,Rhodotorula toruloides,10,,,,,
asid_15782,cell,a*,Rhodotorula toruloides,10,-0.4061811972299616,1.0,1.0,0.2441286818964912,0.5792374258047123
asid_15789,cell,a*,Rhodotorula toruloides,10,-0.296969696969697,1.0,1.0,0.4047016712701569,0.6842487867083337
asid_15791,cell,a*,Rhodotorula toruloides,10,-0.48148515760015625,0.15768463073852296,1.0,0.1588348160086806,0.5792374258047123
asid_15792,cell,a*,Rhodotorula toruloides,10,,,,,
asid_15793,cell,a*,Rhodotorula toruloides,10,,,,,
asid_15795,cell,a*,Rhodotorula toruloides,10,,,,,
asid_15803,cell,a*,Rhodotorula toruloides,10,,,,,
asid_15808,cell,a*,Rhodotorula toruloides,10,,,,,
asid_15815,cell,a*,Rhodotorula toruloides,10,-0.08876253645985946,0.688622754491018,1.0,0.8073545421035307,0.892862213445346
asid_15816,cell,a*,Rhodotorula toruloides,10,,,,,
asid_15818,cell,a*,Rhodotorula toruloides,10,-0.3113995776646092,0.469061876247505,1.0,0.3811134425448903,0.6743856200806531
asid_15825,cell,a*,Rhodotorula toruloides,10,,,,,
asid_15828,cell,a*,Rhodotorula toruloides,10,-0.27609440361293197,0.8083832335329342,1.0,0.44001452222946114,0.7082401726602275
asid_15829,cell,a*,Rhodotorula toruloides,10,0.6785567440786864,1.0,1.0,0.030993784455412843,0.5792374258047123
asid_15831,cell,a*,Rhodotorula toruloides,10,,,,,
asid_15837,cell,a*,Rhodotorula toruloides,10,-0.29012942659282975,0.688622754491018,1.0,0.4161202535070595,0.6842487867083337
asid_23559,cell,a*,Rhodotorula toruloides,10,,,,,
asid_15845,cell,a*,Rhodotorula toruloides,10,-0.10303030303030303,0.6407185628742516,1.0,0.7769984634438898,0.8718571322475063
asid_15847,cell,a*,Rhodotorula toruloides,10,-0.4061811972299616,1.0,1.0,0.2441286818964912,0.5792374258047123
asid_15849,cell,a*,Rhodotorula toruloides,10,-0.15151515151515152,1.0,1.0,0.6760651759978538,0.8037689914500946
asid_15852,cell,a*,Rhodotorula toruloides,10,,,,,
asid_15858,cell,a*,Rhodotorula toruloides,10,,,,,
asid_15860,cell,a*,Rhodotorula toruloides,10,-0.3090909090909091,0.688622754491018,1.0,0.3848412302612835,0.6743856200806531
asid_15864,cell,a*,Rhodotorula toruloides,10,-0.5940262055390595,0.8083832335329342,1.0,0.07017140418202097,0.5792374258047123
asid_15870,cell,a*,Rhodotorula toruloides,10,,,,,
asid_15871,cell,a*,Rhodotorula toruloides,10,-0.04242424242424243,1.0,1.0,0.907363817812816,0.9401285862302717
asid_15872,cell,a*,Rhodotorula toruloides,10,-0.1393939393939394,0.688622754491018,1.0,0.7009318849100584,0.8213218672015766
asid_15878,cell,a*,Rhodotorula toruloides,10,,,,,
asid_15882,cell,a*,Rhodotorula toruloides,10,0.06666666666666667,0.6646706586826348,1.0,0.8548130882487426,0.9208895061761576
asid_15883,cell,a*,Rhodotorula toruloides,10,,,,,
asid_15893,cell,a*,Rhodotorula toruloides,10,,,,,
asid_15895,cell,a*,Rhodotorula toruloides,10,,,,,
asid_8594,cell,a*,Rhodotorula toruloides,10,,,,,
asid_15901,cell,a*,Rhodotorula toruloides,10,-0.1393939393939394,0.469061876247505,1.0,0.7009318849100584,0.8213218672015766
asid_15905,cell,a*,Rhodotorula toruloides,10,,,,,
asid_15907,cell,a*,Rhodotorula toruloides,10,,,,,
asid_15908,cell,a*,Rhodotorula toruloides,10,-0.5636363636363636,0.469061876247505,1.0,0.08972402831709125,0.5792374258047123
asid_15912,cell,a*,Rhodotorula toruloides,10,-0.583589321932862,0.8562874251497006,1.0,0.07653771742823341,0.5792374258047123
asid_15916,cell,a*,Rhodotorula toruloides,10,-0.2313629978078673,0.3253493013972056,1.0,0.5201257276706606,0.7368730373859675
asid_15920,cell,a*,Rhodotorula toruloides,10,,,,,
asid_15922,cell,a*,Rhodotorula toruloides,10,,,,,
asid_15924,cell,a*,Rhodotorula toruloides,10,-0.21212121212121213,0.5169660678642715,1.0,0.5563057751029299,0.7385326862709775
asid_15927,cell,a*,Rhodotorula toruloides,10,-0.21624970671153418,1.0,1.0,0.5484614880116812,0.7368730373859675
asid_15932,cell,a*,Rhodotorula toruloides,10,-0.15151515151515152,1.0,1.0,0.6760651759978538,0.8037689914500946
asid_15937,cell,a*,Rhodotorula toruloides,10,,,,,
asid_15939,cell,a*,Rhodotorula toruloides,10,,,,,
asid_17900,cell,a*,Rhodotorula toruloides,10,-0.21212121212121213,0.8083832335329342,1.0,0.5563057751029299,0.7385326862709775
asid_15949,cell,a*,Rhodotorula toruloides,10,,,,,
asid_15950,cell,a*,Rhodotorula toruloides,10,0.17407765595569785,1.0,1.0,0.6305360755569764,0.7705674409410508
asid_15958,cell,a*,Rhodotorula toruloides,10,-0.2799433842195568,0.6367265469061876,1.0,0.4334002518232958,0.7017001087269117
asid_15960,cell,a*,Rhodotorula toruloides,10,-0.1745572096355137,0.6407185628742516,1.0,0.6295798042228825,0.7705674409410508
asid_15962,cell,a*,Rhodotorula toruloides,10,,,,,
asid_15965,cell,a*,Rhodotorula toruloides,10,-0.21212121212121213,1.0,1.0,0.5563057751029299,0.7385326862709775
asid_15971,cell,a*,Rhodotorula toruloides,10,,,,,
asid_15973,cell,a*,Rhodotorula toruloides,10,-0.18787878787878787,0.8562874251497006,1.0,0.603217610029209,0.7705674409410508
asid_18574,cell,a*,Rhodotorula toruloides,10,0.15151515151515152,0.469061876247505,1.0,0.6760651759978538,0.8037689914500946
asid_15996,cell,a*,Rhodotorula toruloides,10,-0.006135431191398488,1.0,1.0,0.9865792494806584,0.9873212220586933
asid_16004,cell,a*,Rhodotorula toruloides,10,,,,,
asid_16005,cell,a*,Rhodotorula toruloides,10,-0.4061811972299616,1.0,1.0,0.2441286818964912,0.5792374258047123
asid_16011,cell,a*,Rhodotorula toruloides,10,-0.1816497536376887,1.0,1.0,0.6154951256738583,0.7705674409410508
asid_16014,cell,a*,Rhodotorula toruloides,10,,,,,
asid_16020,cell,a*,Rhodotorula toruloides,10,-0.21212121212121213,0.469061876247505,1.0,0.5563057751029299,0.7385326862709775
asid_16022,cell,a*,Rhodotorula toruloides,10,,,,,
asid_16024,cell,a*,Rhodotorula toruloides,10,,,,,
asid_16026,cell,a*,Rhodotorula toruloides,10,,,,,
asid_2389,cell,a*,Rhodotorula toruloides,10,,,,,
asid_16033,cell,a*,Rhodotorula toruloides,10,-0.5272727272727272,0.15768463073852296,1.0,0.11730806555020223,0.5792374258047123
asid_16040,cell,a*,Rhodotorula toruloides,10,-0.21624970671153418,1.0,1.0,0.5484614880116812,0.7368730373859675
asid_16041,cell,a*,Rhodotorula toruloides,10,-0.6443798763008685,0.15768463073852296,1.0,0.04431151432143616,0.5792374258047123
asid_16045,cell,a*,Rhodotorula toruloides,10,-0.6442202750968413,0.8562874251497006,1.0,0.044381366311308,0.5792374258047123
asid_16046,cell,a*,Rhodotorula toruloides,10,-0.05454545454545454,0.8083832335329342,1.0,0.8810361811618526,0.9248291284121963
asid_16048,cell,a*,Rhodotorula toruloides,10,-0.41818181818181815,0.8083832335329342,1.0,0.22911284098281892,0.5792374258047123
asid_16050,cell,a*,Rhodotorula toruloides,10,-0.05454545454545454,1.0,1.0,0.8810361811618526,0.9248291284121963
asid_170,cell,a*,Rhodotorula toruloides,10,0.34139437099945946,1.0,1.0,0.3343216792769983,0.6354252011641028
asid_16056,cell,a*,Rhodotorula toruloides,10,-0.36893018569362623,0.34930139720558884,1.0,0.29413043969613395,0.6197521668265654
asid_16060,cell,a*,Rhodotorula toruloides,10,-0.5757575757575758,0.8083832335329342,1.0,0.08155281477260236,0.5792374258047123
asid_16066,cell,a*,Rhodotorula toruloides,10,,,,,
asid_16067,cell,a*,Rhodotorula toruloides,10,,,,,
asid_16070,cell,a*,Rhodotorula toruloides,10,0.32063670324597265,1.0,1.0,0.3663767995194704,0.6590450570896942
asid_16071,cell,a*,Rhodotorula toruloides,10,-0.21624970671153418,1.0,1.0,0.5484614880116812,0.7368730373859675
asid_16076,cell,a*,Rhodotorula toruloides,10,,,,,
asid_16078,cell,a*,Rhodotorula toruloides,10,-0.3696969696969697,1.0,1.0,0.2930500752928223,0.6180478579909461
asid_16080,cell,a*,Rhodotorula toruloides,10,0.5222329678670935,1.0,1.0,0.12150291881711318,0.5792374258047123
asid_4832,cell,a*,Rhodotorula toruloides,10,,,,,
asid_11545,cell,a*,Rhodotorula toruloides,10,-0.29012942659282975,0.688622754491018,1.0,0.4161202535070595,0.6842487867083337
asid_2981,cell,a*,Rhodotorula toruloides,10,,,,,
asid_19693,cell,a*,Rhodotorula toruloides,10,0.3090909090909091,1.0,1.0,0.3848412302612835,0.6743856200806531
asid_16128,cell,a*,Rhodotorula toruloides,10,-0.21624970671153418,1.0,1.0,0.5484614880116812,0.7368730373859675
asid_16132,cell,a*,Rhodotorula toruloides,10,,,,,
asid_8582,cell,a*,Rhodotorula toruloides,10,0.5272727272727272,0.6367265469061876,1.0,0.11730806555020223,0.5792374258047123
asid_27352,cell,a*,Rhodotorula toruloides,10,-0.4548567185582403,0.3013972055888224,1.0,0.18656494869982135,0.5792374258047123
asid_16140,cell,a*,Rhodotorula toruloides,10,,,,,
asid_16142,cell,a*,Rhodotorula toruloides,10,-0.7669288989248111,0.34930139720558884,1.0,0.00963835937752333,0.5792374258047123
asid_16150,cell,a*,Rhodotorula toruloides,10,0.058025885318565944,1.0,1.0,0.8734948923712951,0.9248291284121963
asid_16155,cell,a*,Rhodotorula toruloides,10,,,,,
asid_16156,cell,a*,Rhodotorula toruloides,10,-0.15151515151515152,0.49700598802395207,1.0,0.6760651759978538,0.8037689914500946
asid_16164,cell,a*,Rhodotorula toruloides,10,,,,,
asid_16172,cell,a*,Rhodotorula toruloides,10,0.17150335289900864,1.0,1.0,0.6356778727156087,0.7756019640476848
asid_16176,cell,a*,Rhodotorula toruloides,10,-0.44242424242424244,0.15768463073852296,1.0,0.20042268671194224,0.5792374258047123
asid_16183,cell,a*,Rhodotorula toruloides,10,-0.29012942659282975,0.688622754491018,1.0,0.4161202535070595,0.6842487867083337
asid_16185,cell,a*,Rhodotorula toruloides,10,,,,,
asid_16190,cell,a*,Rhodotorula toruloides,10,,,,,
asid_16191,cell,a*,Rhodotorula toruloides,10,-0.23636363636363636,0.5209580838323353,1.0,0.5108853175152002,0.7368730373859675
asid_16192,cell,a*,Rhodotorula toruloides,10,-0.3038588464025609,1.0,1.0,0.3933547444166935,0.684038591703998
asid_16202,cell,a*,Rhodotorula toruloides,10,,,,,
asid_16207,cell,a*,Rhodotorula toruloides,10,,,,,
asid_17438,cell,a*,Rhodotorula toruloides,10,,,,,
asid_35145,cell,a*,Rhodotorula toruloides,10,-0.34545454545454546,0.5209580838323353,1.0,0.32822651147136733,0.6266309328593703
asid_16222,cell,a*,Rhodotorula toruloides,10,-0.16883245785979506,0.6407185628742516,1.0,0.6410274493173327,0.7800385693849011
asid_16224,cell,a*,Rhodotorula toruloides,10,,,,,
asid_16225,cell,a*,Rhodotorula toruloides,10,-0.34545454545454546,1.0,1.0,0.32822651147136733,0.6266309328593703
asid_14148,cell,a*,Rhodotorula toruloides,10,-0.45454545454545453,0.469061876247505,1.0,0.186904810349332,0.5792374258047123
asid_16230,cell,a*,Rhodotorula toruloides,10,,,,,
asid_16231,cell,a*,Rhodotorula toruloides,10,0.3952033784194547,1.0,1.0,0.2583335848059769,0.5926317589170385
asid_16235,cell,a*,Rhodotorula toruloides,10,-0.20133002296840144,0.6407185628742516,1.0,0.5770120704320141,0.7575079686124403
asid_16236,cell,a*,Rhodotorula toruloides,10,,,,,
asid_25217,cell,a*,Rhodotorula toruloides,10,-0.4061811972299616,1.0,1.0,0.2441286818964912,0.5792374258047123
asid_16249,cell,a*,Rhodotorula toruloides,10,,,,,
asid_16254,cell,a*,Rhodotorula toruloides,10,-0.7090909090909091,0.15768463073852296,1.0,0.021665923367532435,0.5792374258047123
asid_16259,cell,a*,Rhodotorula toruloides,10,-0.1458973304832155,0.8083832335329342,1.0,0.6875567115411831,0.8136067896577266
asid_16261,cell,a*,Rhodotorula toruloides,10,-0.4061811972299616,1.0,1.0,0.2441286818964912,0.5792374258047123
asid_16263,cell,a*,Rhodotorula toruloides,10,-0.3333333333333333,0.15768463073852296,1.0,0.34659350708733405,0.6430011029338235
asid_16268,cell,a*,Rhodotorula toruloides,10,-0.3696969696969697,0.688622754491018,1.0,0.2930500752928223,0.6180478579909461
asid_16271,cell,a*,Rhodotorula toruloides,10,,,,,
asid_16274,cell,a*,Rhodotorula toruloides,10,-0.35258521533443743,0.469061876247505,1.0,0.31766237942092473,0.6266309328593703
asid_32392,cell,a*,Rhodotorula toruloides,10,,,,,
asid_3827,cell,a*,Rhodotorula toruloides,10,0.17407765595569785,1.0,1.0,0.6305360755569764,0.7705674409410508
asid_16291,cell,a*,Rhodotorula toruloides,10,0.12727272727272726,0.5209580838323353,1.0,0.7260570147627894,0.8378241557646314
asid_16299,cell,a*,Rhodotorula toruloides,10,,,,,
asid_16305,cell,a*,Rhodotorula toruloides,10,,,,,
asid_16306,cell,a*,Rhodotorula toruloides,10,,,,,
asid_16308,cell,a*,Rhodotorula toruloides,10,0.40606060606060607,0.688622754491018,1.0,0.24428229408662638,0.5792374258047123
asid_16309,cell,a*,Rhodotorula toruloides,10,,,,,
asid_16313,cell,a*,Rhodotorula toruloides,10,-0.2799433842195568,0.15768463073852296,1.0,0.4334002518232958,0.7017001087269117
asid_16314,cell,a*,Rhodotorula toruloides,10,-0.21624970671153418,1.0,1.0,0.5484614880116812,0.7368730373859675
asid_16317,cell,a*,Rhodotorula toruloides,10,-0.6930123197952736,0.15768463073852296,1.0,0.02629287817880513,0.5792374258047123
asid_16319,cell,a*,Rhodotorula toruloides,10,,,,,
asid_16321,cell,a*,Rhodotorula toruloides,10,0.09693667772552662,0.6407185628742516,1.0,0.7899323732727863,0.8807262329926298
asid_16323,cell,a*,Rhodotorula toruloides,10,0.26098336310718706,1.0,1.0,0.4664209165518821,0.7279213036066446
asid_16325,cell,a*,Rhodotorula toruloides,10,-0.4666666666666667,0.8083832335329342,1.0,0.17393859716506632,0.5792374258047123
asid_20784,cell,a*,Rhodotorula toruloides,10,,,,,
asid_5481,cell,a*,Rhodotorula toruloides,10,,,,,
asid_16360,cell,a*,Rhodotorula toruloides,10,0.5222329678670935,1.0,1.0,0.12150291881711318,0.5792374258047123
asid_16371,cell,a*,Rhodotorula toruloides,10,-0.4303030303030303,0.15768463073852296,1.0,0.21449233253280775,0.5792374258047123
asid_16374,cell,a*,Rhodotorula toruloides,10,-0.2727272727272727,0.469061876247505,1.0,0.44583834154275137,0.7088777728510941
asid_16376,cell,a*,Rhodotorula toruloides,10,-0.5878787878787879,0.15768463073852296,1.0,0.07387770688865801,0.5792374258047123
asid_16378,cell,a*,Rhodotorula toruloides,10,,,,,
asid_16381,cell,a*,Rhodotorula toruloides,10,-0.21624970671153418,1.0,1.0,0.5484614880116812,0.7368730373859675
asid_22607,cell,a*,Rhodotorula toruloides,10,-0.5215116512688716,0.34930139720558884,1.0,0.12211083031892074,0.5792374258047123
asid_16389,cell,a*,Rhodotorula toruloides,10,,,,,
asid_24816,cell,a*,Rhodotorula toruloides,10,-0.13839981229538187,1.0,1.0,0.7029830875777792,0.8227371902431283
asid_29953,cell,a*,Rhodotorula toruloides,10,-0.3333333333333333,1.0,1.0,0.34659350708733405,0.6430011029338235
asid_16400,cell,a*,Rhodotorula toruloides,10,,,,,
asid_16405,cell,a*,Rhodotorula toruloides,10,,,,,
asid_16406,cell,a*,Rhodotorula toruloides,10,,,,,
asid_16407,cell,a*,Rhodotorula toruloides,10,0.10241831129983783,1.0,1.0,0.7782952608348457,0.8725953597506421
asid_5990,cell,a*,Rhodotorula toruloides,10,0.40284535777936215,1.0,1.0,0.24839788368830576,0.588587490529993
asid_16412,cell,a*,Rhodotorula toruloides,10,0.47416632407045034,1.0,1.0,0.16619192808155497,0.5792374258047123
asid_16413,cell,a*,Rhodotorula toruloides,10,-0.4061811972299616,1.0,1.0,0.2441286818964912,0.5792374258047123
asid_16427,cell,a*,Rhodotorula toruloides,10,0.5222329678670935,1.0,1.0,0.12150291881711318,0.5792374258047123
asid_16428,cell,a*,Rhodotorula toruloides,10,-0.24848484848484848,1.0,1.0,0.48877630451924314,0.7368730373859675
asid_16431,cell,a*,Rhodotorula toruloides,10,0.683349073208448,1.0,1.0,0.02937668347961381,0.5792374258047123
asid_16444,cell,a*,Rhodotorula toruloides,10,0.17407765595569785,1.0,1.0,0.6305360755569764,0.7705674409410508
asid_16446,cell,a*,Rhodotorula toruloides,10,0.5222329678670935,1.0,1.0,0.12150291881711318,0.5792374258047123
asid_16451,cell,a*,Rhodotorula toruloides,10,-0.21624970671153418,1.0,1.0,0.5484614880116812,0.7368730373859675
asid_16454,cell,a*,Rhodotorula toruloides,10,,,,,
asid_16459,cell,a*,Rhodotorula toruloides,10,,,,,
asid_49336,cell,a*,Rhodotorula toruloides,10,,,,,
asid_16466,cell,a*,Rhodotorula toruloides,10,,,,,
asid_16469,cell,a*,Rhodotorula toruloides,10,-0.025949964805384102,1.0,1.0,0.9432726625041241,0.9661930421839904
asid_16474,cell,a*,Rhodotorula toruloides,10,-0.21884599572482324,0.4930139720558882,1.0,0.5435509174040241,0.7368730373859675
asid_16475,cell,a*,Rhodotorula toruloides,10,0.12109983575845913,1.0,1.0,0.7389449350734953,0.8461192088559524
asid_43238,cell,a*,Rhodotorula toruloides,10,-0.11657319263657127,0.6407185628742516,1.0,0.748433303989289,0.8548133942584072
asid_16494,cell,a*,Rhodotorula toruloides,10,,,,,
asid_16496,cell,a*,Rhodotorula toruloides,10,,,,,
asid_16501,cell,a*,Rhodotorula toruloides,10,0.07976060548818034,1.0,1.0,0.8266294205655288,0.9076681777688786
asid_16502,cell,a*,Rhodotorula toruloides,10,,,,,
asid_16507,cell,a*,Rhodotorula toruloides,10,0.042948018339789416,1.0,1.0,0.9062243097567702,0.9401285862302717
asid_48251,cell,a*,Rhodotorula toruloides,10,,,,,
asid_16513,cell,a*,Rhodotorula toruloides,10,-0.3685096647860845,0.5209580838323353,1.0,0.2947238371255242,0.620428200903269
asid_16515,cell,a*,Rhodotorula toruloides,10,-0.5151515151515151,0.34930139720558884,1.0,0.12755286970323426,0.5792374258047123
asid_16516,cell,a*,Rhodotorula toruloides,10,-0.1393939393939394,0.6407185628742516,1.0,0.7009318849100584,0.8213218672015766
asid_16529,cell,a*,Rhodotorula toruloides,10,-0.051899929610768204,1.0,1.0,0.886774217724859,0.9248291284121963
asid_16541,cell,a*,Rhodotorula toruloides,10,,,,,
asid_16547,cell,a*,Rhodotorula toruloides,10,,,,,
asid_16548,cell,a*,Rhodotorula toruloides,10,-0.7090909090909091,0.469061876247505,1.0,0.021665923367532435,0.5792374258047123
asid_16553,cell,a*,Rhodotorula toruloides,10,-0.48148515760015625,0.8083832335329342,1.0,0.1588348160086806,0.5792374258047123
asid_16558,cell,a*,Rhodotorula toruloides,10,,,,,
asid_29451,cell,a*,Rhodotorula toruloides,10,-0.40606060606060607,0.469061876247505,1.0,0.24428229408662638,0.5792374258047123
asid_16561,cell,a*,Rhodotorula toruloides,10,0.5222329678670935,1.0,1.0,0.12150291881711318,0.5792374258047123
