dedup_group_id,fraction,predictor,species,n_strains,n_groups,n_perm,kruskal_H,empirical_p,empirical_fdr
asid_3792,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.1587577507241349,0.27860696517412936,0.8023348575851437
asid_3795,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.06407322654456493,0.6965174129353234,0.9387286200094286
asid_3796,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.9062630572638,0.12437810945273632,0.6723761267463421
asid_3797,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.5188827652699501,0.6616915422885572,0.9267477145819658
asid_3798,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.9973991458247156,0.572139303482587,0.8942674222243453
asid_3801,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.6416122240630102,0.681592039800995,0.9358316197829969
asid_3803,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.9232512629575922,0.5970149253731343,0.9032735408234719
asid_3583,supernatant,color,Rhodotorula mucilaginosa,206,3,200,5.159191792870615,0.1044776119402985,0.6553014742799763
asid_3807,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.23784708821517597,0.4427860696517413,0.8503316749585406
asid_3808,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.1954474231368977,0.5572139303482587,0.8882681261808477
asid_3809,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.26551340476351015,0.4925373134328358,0.8690588694517776
asid_3811,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.13540491725348147,0.9651741293532339,1.0
asid_3814,supernatant,color,Rhodotorula mucilaginosa,206,3,200,5.693999418304543,0.23880597014925373,0.776952799454504
asid_3815,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.25345360933772554,0.8557213930348259,0.9860025714126
asid_3820,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.1041780801732557,0.9353233830845771,1.0
asid_3825,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.9939652286429919,0.5074626865671642,0.8727200822985525
asid_3826,supernatant,color,Rhodotorula mucilaginosa,206,3,200,7.718594814707558,0.029850746268656716,0.5732573089608138
asid_13126,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.45905788620950716,0.8407960199004975,0.9842880347122832
asid_9411,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.1843127004648295,0.8955223880597015,0.9996279622893479
asid_3830,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.2889178627591491,0.7014925373134329,0.9401210102129187
asid_3833,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.6479145856312698,0.15422885572139303,0.6964407377467572
asid_5621,supernatant,color,Rhodotorula mucilaginosa,206,3,200,4.676704893435385,0.38308457711442784,0.8316723592070994
asid_1121,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.1635306401996104,0.8905472636815921,0.9986399331935185
asid_3604,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.3655186789342224,0.6268656716417911,0.9104245096567861
asid_3840,supernatant,color,Rhodotorula mucilaginosa,206,3,200,3.9584736002055934,0.34328358208955223,0.829885227328703
asid_11383,supernatant,color,Rhodotorula mucilaginosa,206,3,200,6.25838340510586,0.5572139303482587,0.8882681261808477
asid_3848,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.8498907728082941,0.6368159203980099,0.9146424739049849
asid_6495,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.020526744416315523,0.9800995024875622,1.0
asid_3852,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.9287232056786934,0.2835820895522388,0.807366554236038
asid_3856,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.03783552107597643,0.9701492537313433,1.0
asid_3857,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.06275430416508243,0.7810945273631841,0.9660063167039861
asid_6307,supernatant,color,Rhodotorula mucilaginosa,206,3,200,8.829369548440013,0.004975124378109453,0.3985929726368159
asid_8316,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.456573205916584,0.6169154228855721,0.9062408912321361
asid_3861,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.3265275993092018,0.4626865671641791,0.8577098239820421
asid_3862,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.5778787890495778,0.07960199004975124,0.6448012701107417
asid_3863,supernatant,color,Rhodotorula mucilaginosa,206,3,200,9.654561533505102,0.08955223880597014,0.6476433067385218
asid_3864,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.7772665240687502,0.6467661691542289,0.920553374694881
asid_3867,supernatant,color,Rhodotorula mucilaginosa,206,3,200,4.914469899696655,0.024875621890547265,0.5732573089608138
asid_3868,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.8526213704765269,0.6865671641791045,0.9376922080066413
asid_3869,supernatant,color,Rhodotorula mucilaginosa,206,3,200,3.322239956952444,0.1044776119402985,0.6553014742799763
asid_3870,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.4362389354743073,0.6019900497512438,0.9053245285524278
asid_3872,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.9267598182810843,0.5970149253731343,0.9032735408234719
asid_3874,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.735977848984021,0.5621890547263682,0.8906610159460691
asid_3879,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.9483878566277326,0.5771144278606966,0.8949506211570306
asid_3881,supernatant,color,Rhodotorula mucilaginosa,206,3,200,2.376625195615361,0.24378109452736318,0.7809981644417711
asid_606,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.015663885229059815,1.0,1.0
asid_3887,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.10051841749407231,0.8109452736318408,0.976887557981267
asid_3888,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.3942780178773546,0.8159203980099502,0.9780553689762758
asid_3892,supernatant,color,Rhodotorula mucilaginosa,206,3,200,3.519144491497059,0.21890547263681592,0.7651246155046174
asid_11599,supernatant,color,Rhodotorula mucilaginosa,206,3,200,12.189936231889419,0.01990049751243781,0.5413252042176386
asid_3895,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.4203918975013039,0.7412935323383084,0.9523885209382802
asid_3896,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.08904802564222791,0.9701492537313433,1.0
asid_3898,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.051224160169681454,0.8905472636815921,0.9986399331935185
asid_3901,supernatant,color,Rhodotorula mucilaginosa,206,3,200,6.1906528348064285,0.06467661691542288,0.636045064082969
asid_13625,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.7748930423783804,0.5024875621890548,0.870735037216755
asid_3904,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.8862656618093752,0.263681592039801,0.7918169037681286
asid_9446,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.6742798872296589,0.22388059701492538,0.7663202678197797
asid_3908,supernatant,color,Rhodotorula mucilaginosa,206,3,200,6.676774487185071,0.03482587064676617,0.5822527874181163
asid_13892,supernatant,color,Rhodotorula mucilaginosa,206,3,200,9.988965663498334,0.03980099502487562,0.5822527874181163
asid_3916,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.2459152057955407,0.43781094527363185,0.8482431973892112
asid_3917,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.06407322654456493,0.47761194029850745,0.862915864651373
asid_3918,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.27703077678688715,0.8308457711442786,0.9820566370544694
asid_3920,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.7600629942144224,0.4975124378109453,0.8697562307792778
asid_3921,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.35602165349769166,0.8756218905472637,0.9936375442693581
asid_3922,supernatant,color,Rhodotorula mucilaginosa,206,3,200,7.063996253216715,0.03482587064676617,0.5822527874181163
asid_3924,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.4626513766095286,0.736318407960199,0.9514799991975605
asid_3926,supernatant,color,Rhodotorula mucilaginosa,206,3,200,2.98752421621316,0.23383084577114427,0.7745269132374304
asid_3928,supernatant,color,Rhodotorula mucilaginosa,206,3,200,3.0576357949502153,0.15920398009950248,0.7016058512764924
asid_3929,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.43574178801316066,0.8009950248756219,0.9725555268884091
asid_3932,supernatant,color,Rhodotorula mucilaginosa,206,3,200,2.507006015260572,0.16417910447761194,0.7074187884108868
asid_5467,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.17478977576558918,0.8308457711442786,0.9820566370544694
asid_3934,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.6606839125558963,0.5671641791044776,0.8926133604537166
asid_3935,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.39488323518207835,0.7711442786069652,0.963922063414308
asid_7160,supernatant,color,Rhodotorula mucilaginosa,206,3,200,2.8163749793186525,0.23880597014925373,0.776952799454504
asid_3938,supernatant,color,Rhodotorula mucilaginosa,206,3,200,2.461486014669731,0.21890547263681592,0.7651246155046174
asid_3939,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.8694624813990686,0.5870646766169154,0.8997680852946447
asid_3940,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.13987138998311366,0.945273631840796,1.0
asid_23871,supernatant,color,Rhodotorula mucilaginosa,206,3,200,2.0642377335756237,0.1044776119402985,0.6553014742799763
asid_3945,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.2562929061784871,0.029850746268656716,0.5732573089608138
asid_3946,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.015663885229059815,1.0,1.0
asid_3947,supernatant,color,Rhodotorula mucilaginosa,206,3,200,3.8131902635708457,0.27860696517412936,0.8023348575851437
asid_3948,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.13387385150997488,0.4626865671641791,0.8577098239820421
asid_3949,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.8853137124622208,0.6119402985074627,0.9062408912321361
asid_3955,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.6478348705736607,0.23383084577114427,0.7745269132374304
asid_3958,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.8793162227742641,0.22388059701492538,0.7663202678197797
asid_6535,supernatant,color,Rhodotorula mucilaginosa,206,3,200,8.31879805850815,0.029850746268656716,0.5732573089608138
asid_3967,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.1454217012895924,0.4975124378109453,0.8697562307792778
asid_5157,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.9606398690921196,0.5572139303482587,0.8882681261808477
asid_3971,supernatant,color,Rhodotorula mucilaginosa,206,3,200,18.714527733605223,0.004975124378109453,0.3985929726368159
asid_5243,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.9619044992080035,0.4527363184079602,0.8525176175676885
asid_3980,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.24159826303264254,0.8308457711442786,0.9820566370544694
asid_5938,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.060514991600371104,0.9601990049751243,1.0
asid_3983,supernatant,color,Rhodotorula mucilaginosa,206,3,200,2.2223408711416823,0.44776119402985076,0.8523837098155039
asid_3984,supernatant,color,Rhodotorula mucilaginosa,206,3,200,2.626970210417994,0.22388059701492538,0.7663202678197797
asid_3986,supernatant,color,Rhodotorula mucilaginosa,206,3,200,6.1945071537857075,0.024875621890547265,0.5732573089608138
asid_3987,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.091868845892236,0.5422885572139303,0.8820252425422451
asid_3988,supernatant,color,Rhodotorula mucilaginosa,206,3,200,2.1372706496400724,0.38308457711442784,0.8316723592070994
asid_3990,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.359421320198976,0.9154228855721394,1.0
asid_3996,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.2465028661106317,0.6368159203980099,0.9146424739049849
asid_3997,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.04789601992592907,0.9751243781094527,1.0
asid_4001,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.40532786889377803,0.8009950248756219,0.9725555268884091
asid_4005,supernatant,color,Rhodotorula mucilaginosa,206,3,200,3.94398962060518,0.23383084577114427,0.7745269132374304
asid_13049,supernatant,color,Rhodotorula mucilaginosa,206,3,200,6.297244287535477,0.01990049751243781,0.5413252042176386
asid_4011,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.7832390040110795,0.6567164179104478,0.9257219059342463
asid_16489,supernatant,color,Rhodotorula mucilaginosa,206,3,200,2.490487691778867,0.23880597014925373,0.776952799454504
asid_4013,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.2947054686522961,0.8308457711442786,0.9820566370544694
asid_4015,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.8039299757566596,0.3383084577114428,0.8282055941348403
asid_4018,supernatant,color,Rhodotorula mucilaginosa,206,3,200,14.994253600547154,0.01990049751243781,0.5413252042176386
asid_4019,supernatant,color,Rhodotorula mucilaginosa,206,3,200,2.5395699577865116,0.1890547263681592,0.736050197002837
asid_4020,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.63158217695036,0.6865671641791045,0.9376922080066413
asid_4029,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.6616606391057758,0.1691542288557214,0.7126855451583496
asid_4032,supernatant,color,Rhodotorula mucilaginosa,206,3,200,3.207412328860869,0.22388059701492538,0.7663202678197797
asid_4033,supernatant,color,Rhodotorula mucilaginosa,206,3,200,2.247677887525356,0.2835820895522388,0.807366554236038
asid_829,supernatant,color,Rhodotorula mucilaginosa,206,3,200,14.749677081651953,0.03980099502487562,0.5822527874181163
asid_4036,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.7472324019911412,0.4079601990049751,0.8372287053824334
asid_235,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.5092622018213433,0.03980099502487562,0.5822527874181163
asid_4045,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.5919323788907604,0.01990049751243781,0.5413252042176386
asid_4046,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.8955867002382547,0.6019900497512438,0.9053245285524278
asid_4048,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.5944569191516393,0.3034825870646766,0.8165291251537871
asid_4050,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.9063353789206303,0.5422885572139303,0.8820252425422451
asid_4051,supernatant,color,Rhodotorula mucilaginosa,206,3,200,3.538844677604061,0.373134328358209,0.8305822742160697
asid_4052,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.41233192705362853,0.7910447761194029,0.9696586396252064
asid_4054,supernatant,color,Rhodotorula mucilaginosa,206,3,200,6.901666240170016,0.03980099502487562,0.5822527874181163
asid_4056,supernatant,color,Rhodotorula mucilaginosa,206,3,200,3.6458061760215514,0.22885572139303484,0.7715040837888141
asid_4057,supernatant,color,Rhodotorula mucilaginosa,206,3,200,3.801352798677158,0.10945273631840796,0.661814747019619
asid_4058,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.9916608512239691,0.029850746268656716,0.5732573089608138
asid_4059,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.37732105180259623,0.8258706467661692,0.9804704193779886
asid_4064,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.4823530620490146,0.8606965174129353,0.9881821301018417
asid_4066,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.120231317030516,0.06467661691542288,0.636045064082969
asid_4068,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.8691358813928218,0.373134328358209,0.8305822742160697
asid_4070,supernatant,color,Rhodotorula mucilaginosa,206,3,200,2.5873412403971088,0.10945273631840796,0.661814747019619
asid_4072,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.6166590823530669,0.373134328358209,0.8305822742160697
asid_4074,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.6363230307946424,0.6119402985074627,0.9062408912321361
asid_4289,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.5933086588722745,0.43283582089552236,0.8451506746541473
asid_4076,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.010971897105150674,0.9502487562189055,1.0
asid_4077,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.3410174258189045,0.9203980099502488,1.0
asid_4042,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.6188138964686232,0.44776119402985076,0.8523837098155039
asid_4079,supernatant,color,Rhodotorula mucilaginosa,206,3,200,5.680759706679964,0.05472636815920398,0.6113495702316305
asid_4081,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.2708621290156543,0.2935323383084577,0.8135605755008739
asid_2089,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.22932592013864905,0.8159203980099502,0.9780553689762758
asid_9842,supernatant,color,Rhodotorula mucilaginosa,206,3,200,2.284834402830711,0.4129353233830846,0.8375497906039424
asid_4088,supernatant,color,Rhodotorula mucilaginosa,206,3,200,23.221660697778134,0.004975124378109453,0.3985929726368159
asid_4091,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.5315847986682911,0.736318407960199,0.9514799991975605
asid_4092,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.9744566936664114,0.6716417910447762,0.9307684550221865
asid_2383,supernatant,color,Rhodotorula mucilaginosa,206,3,200,1.6704854334133188,0.3880597014925373,0.8316723592070994
asid_4096,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.37502395720434833,0.4129353233830846,0.8375497906039424
asid_4098,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.015663885229059815,1.0,1.0
asid_1276,supernatant,color,Rhodotorula mucilaginosa,206,3,200,0.1409749670618794,0.2736318407960199,0.8005975826999098
