row ID,row m/z,row retention time,adduct
19993,610.7808,3.125541,[M+H]1+
8348,392.7307,0.969433,[M+H]1+
8047,822.4001,2.840786,[M+H]1+
46790,537.1635,6.471385,[M+H]1+
18890,650.3162,3.150643,[M+K]1+
11121,617.364,2.260692,[M+H]1+
28429,490.2729,3.070523,[M+H]1+
10715,588.2837,2.683836,[M+ACN+H]1+
14377,429.7077,1.192232,[M+H]1+
12870,601.3406,3.598677,[M+H]1+
5422,379.2411,1.655,[M+H]1+
6959,521.2958,2.005181,[M+H]1+
27895,526.2701,3.550211,[M+Na]1+
44801,455.2235,4.154397,[M+H]1+
26340,977.4694,2.990223,[M+H]1+
14421,463.2903,2.238543,[M+H]1+
6040,459.3167,2.022174,[M+H]1+
3050,622.3427,2.678096,[M+H]1+
2143,659.4106,2.443007,[M+H]1+
6178,449.2746,2.418463,[M+H]1+
40440,172.169,4.337464,[M+H]1+
9884,634.3539,2.503435,[M+H]1+
28207,752.3671,3.843393,[M+H]1+
29524,537.4343,5.576,[M+H]1+
16761,550.2621,3.396338,[M+Na]1+
27740,455.2333,3.72632,[M+H]1+
5834,805.3495,2.509946,[M+H]1+
27966,314.1377,3.875415,[M+H]1+
23737,736.3738,3.346683,[M+H]1+
15780,701.3847,3.013767,[M+H]1+
9006,798.5062,1.15966,[M+H]1+
9288,493.2566,1.923359,[M+H]1+
37423,642.3225,3.166352,[M+H]1+
32184,493.2404,3.90243,[M+H]1+
6494,491.2485,2.181891,[M+H]1+
41809,572.2332,3.438517,[M+H]1+
9871,377.2257,2.178425,[M+H]1+
48412,432.2475,3.816,[M+H]1+
9077,447.2592,1.939418,[M+H]1+
36368,483.3661,5.57,[M+H]1+
5375,504.2695,1.385717,[M+2H]2+
12331,464.1993,3.208,[M+H]1+
7837,351.1877,4.115642,[M+Na]1+
37109,397.1855,3.397115,[M+H]1+
37184,1334.8606,7.116489,[M+H]1+
4427,497.2381,2.392425,[M+H]1+
2059,912.5368,2.648549,[M+H]1+
31837,431.2249,4.258223,[M+Na]1+
5501,513.2441,1.787192,[M+H]1+
5393,655.3066,3.006872,[M+H]1+
10535,997.4169,2.260312,[M+H]1+
44800,856.4566,2.431474,[M+H]1+
32359,253.1174,4.072382,[M+H]1+
48129,529.2271,3.709514,[M+H]1+
36498,765.5211,7.124,[M+H]1+
48238,736.3712,3.244368,[M+H]1+
10567,339.2386,0.880634,[M+H]1+
24941,403.1848,4.340216,[M+H]1+
36615,429.1614,3.539,[M+Na]1+
19216,378.1761,2.440994,[M+H]1+
35145,333.1682,4.571934,[M+H]1+
27636,497.2722,4.837988,[M+H]1+
9367,458.2955,0.959588,[M+H]1+
29992,553.3412,3.088782,[M+H]1+
6353,502.7549,1.787,[M+H]1+
6768,544.3325,2.702683,[M+H]1+
4681,298.8539,0.984407,[M+H]1+
28126,912.446,3.078917,[M+H]1+
13458,299.054,4.631,[M+H]1+
10698,693.3431,2.945982,[M+H]1+
2571,423.2227,1.613698,[M-NH3+H2O+H]1+
32339,421.1968,5.114,[M+Na]1+
2869,298.5193,0.992419,[M+H]1+
51174,551.2485,3.934023,[M+H]1+
4624,747.3629,1.577968,[M+H]1+
11745,677.2905,2.698757,[M+H]1+
9097,365.2035,4.619877,[M+Na]1+
4974,476.2936,2.182,[M-H2O+H]1+
3605,454.2296,3.823381,[M+Na]1+
13499,904.4158,2.831207,[M+H]1+
1757,831.4583,2.712109,[M+H]1+
3685,832.4615,2.707,[M+H]1+
9944,527.2486,2.491546,[M+H]1+
6130,387.2592,1.225252,[M+H]1+
1474,576.3375,1.814,[M+Na]1+
39960,214.1795,4.336845,[M+H]1+
5380,166.0859,0.575235,[M+H]1+
1153,533.2897,1.41945,[M+Na]1+
6073,720.3288,2.213911,[M+2H]2+
3766,1208.5662,2.467013,[M+H]1+
8086,735.4254,3.24932,[M+H]1+
31267,624.3353,3.842736,[M+Na]1+
40725,493.2621,3.983103,[M+H]1+
11819,612.3009,2.748,[M+K]1+
7036,655.2526,2.747464,[M+H]1+
7763,604.3301,1.770188,[M+H]1+
12649,679.3274,2.551084,[M+H]1+
4689,435.2587,1.749719,[M+H]1+
29316,651.3115,3.531248,[M+H]1+
35739,674.3146,3.462293,[M+Na]1+
18612,529.2836,3.397115,[M+H]1+
6953,557.7786,1.479,[M+H]1+
8782,818.4058,2.832579,[M+H]1+
30272,887.5212,3.211373,[M+H]1+
26740,591.2639,3.523126,[M+H]1+
2725,670.4114,1.951202,[M+H]1+
24730,722.4424,3.638743,[M+H]1+
7063,487.3111,1.682,[M+3Na-2H]1+
22792,872.5395,5.667883,[M+H]1+
5638,488.2141,4.036824,[M+H]1+
3523,699.8441,1.218244,[M+H]1+
13908,530.3533,2.266143,[M+H]1+
33568,564.2769,3.647271,[M+Na]1+
10974,868.5041,1.824,[M+H]1+
8445,559.3229,1.81226,[M+H]1+
521,393.2123,1.73852,[M+H]1+
6328,454.2727,2.656258,[M+H]1+
6229,557.3638,0.963986,[M+H]1+
12490,540.3741,2.180109,[M+H]1+
49997,340.1642,4.295,[M+H]1+
7893,626.3856,1.703607,[M+H]1+
30321,647.3149,3.014691,[M+K]1+
46121,747.321,3.544223,[M+2H]2+
4397,897.3961,2.71289,[M+H]1+
2536,732.388,2.783143,[M+Na]1+
15070,999.5112,3.176,[M+H]1+
45604,495.3878,6.823919,[M+H]1+
5754,506.7661,1.505692,[M+H]1+
3084,498.2572,4.855,[M+H]1+
2661,654.2947,2.684452,[M+CH3OH+H]1+
16046,322.2729,5.159,[M+H]1+
8085,898.399,2.703894,[M+H]1+
47262,204.9667,7.831707,[M+H]1+
11993,656.2556,2.618069,[M+H]1+
11255,590.3523,1.843641,[M+H]1+
5941,785.5747,5.562565,[M+ACN+H]1+
21413,503.3173,4.640053,[M+Na]1+
3555,652.2974,1.370841,[M+2H]2+
2441,802.4699,2.024,[M+H]1+
26088,362.3017,5.519,[M+H]1+
25063,627.2964,5.103633,[M+H]1+
3607,536.3066,0.860824,[M+H]1+
7322,366.2016,0.847826,[M-2H2O+H]1+
33511,822.4214,3.232321,[M+H]1+
7653,875.4847,2.732559,[M+H]1+
3900,680.3791,1.712452,[M+H]1+
9604,529.2753,5.332,[M+K]1+
5675,726.4001,2.753562,[M+ACN+H]1+
41790,274.1793,4.986597,[M+H]1+
12053,497.2353,2.826959,[M+H]1+
1901,514.2859,1.531687,[M+H]1+
9328,845.402,2.089,[M+H]1+
12221,445.3011,1.977809,[M+H]1+
7944,599.35,1.39642,[M+H]1+
23562,637.2962,3.45315,[M+H]1+
8599,548.2922,1.364951,[M+H]1+
20979,944.4905,2.439004,[M+H]1+
9303,848.3667,3.063253,[2M+H]1+
19123,764.3581,3.02741,[M+H]1+
7600,601.3409,3.434138,[M+H]1+
4782,444.2232,0.92,[M+H]1+
31622,495.2216,2.976867,[M+H]1+
40402,521.2372,4.791091,[M+H]1+
8652,481.2644,1.33136,[M+H]1+
8655,547.3153,1.497863,[M+H]1+
43234,486.1983,4.181604,[M+K]1+
5660,621.3447,1.471601,[M+Na]1+
23008,623.3224,3.610475,[M+Na]1+
20053,617.3271,3.167973,[M+H]1+
8729,525.2665,3.550211,[M+Na]1+
6021,506.2955,1.489608,[M+H]1+
8187,655.3829,2.36739,[M+H]1+
6962,1232.6572,2.938207,[M+H]1+
23629,659.2237,3.556461,[M+Na]1+
19926,616.3314,2.926602,[M+2H]2+
14611,463.2905,2.368064,[M+H]1+
29318,469.2065,4.767946,[M+H]1+
4572,346.7072,1.390706,[M+2H]2+
7211,370.2255,1.1019,[M+H]1+
28409,393.1646,3.868738,[M+H]1+
10913,772.5724,5.573336,[M-NH3+H2O+H]1+
1887,527.2601,2.087131,[M+H]1+
18382,681.3922,2.439495,[M+Na]1+
18812,352.2218,3.627449,[M+H]1+
7469,480.2435,1.741711,[M+H]1+
4493,475.253,2.822153,[M+NH3+H]1+
326,800.4636,2.010054,[M+H]1+
7713,383.1586,4.092,[M+H]1+
437,336.191,0.927277,[M+H]1+
1601,328.2222,0.985808,[M+H]1+
8033,433.2647,0.988797,[M+H]1+
305,532.2858,1.41945,[M+Na]1+
6380,456.3172,0.613,[M+H]1+
47246,502.2509,3.540859,[M+H]1+
2792,346.2328,1.14647,[M+H]1+
7152,479.2847,1.651633,[M+H]1+
44478,230.1168,3.714799,[M+H]1+
29444,494.2957,3.00568,[M+H]1+
49963,618.3204,1.367131,[M+H]1+
5290,801.376,2.817549,[2M+Na]1+
10524,815.4344,3.653,[M+H]1+
28749,546.3271,2.602468,[M+H]1+
6418,743.381,1.596344,[M+H]1+
18651,489.2174,4.041517,[M+H]1+
43627,735.3682,3.237678,[M+H]1+
26133,419.2306,1.264741,[M+H]1+
4694,541.3006,2.368483,[M+H]1+
14061,656.3267,2.79114,[M+H]1+
9886,493.3009,2.294553,[M+H]1+
8080,454.2299,3.736326,[M+H]1+
5068,571.3223,2.368483,[M+CH3OH+H]1+
8503,520.31,1.652309,[M+H]1+
4871,686.3484,2.898962,[M+2Na-H]1+
7418,548.3063,1.369932,[M+H]1+
6432,411.2286,1.395714,[M+2H]2+
27565,275.1745,4.832047,[M-NH3+H]1+
7606,733.3919,2.779,[M+Na]1+
999,564.28,2.089427,[M-2H2O+H]1+
9620,670.3881,1.332,[M+H]1+
6717,503.7683,1.305,[M+H]1+
24560,610.1814,7.084513,[M+H]1+
1300,761.5857,5.485,[M+H]1+
11294,1169.557,2.348449,[M+H]1+
1693,1370.9604,7.129597,[M+3Na-2H]1+
15207,563.2911,2.322,[M+H]1+
15580,1036.5316,2.610068,[M-NH3+H]1+
14341,950.3741,1.965205,[M+H]1+
15958,688.5179,5.165947,[M+H]1+
4904,597.3152,1.490828,[M+2H]2+
7132,654.6685,1.927,[M+H]1+
30003,1006.5374,3.666006,[M+2H]2+
8511,431.2373,0.908704,[M+H]1+
22876,491.2485,2.740466,[M+H]1+
1244,562.2858,1.879319,[M+H]1+
562,345.1758,0.574736,[M+H]1+
27196,529.3688,5.461,[M+H]1+
5883,399.2596,0.551892,[M+H]1+
5816,1131.5875,2.743804,[M+ACN+H]1+
42897,788.4518,3.756838,[M+H]1+
10129,876.4515,2.646217,[M+H]1+
4201,700.3464,1.201234,[M+2H]2+
23763,512.2202,2.869412,[M+H]1+
4693,488.3178,0.535,[M+CH3OH+H]1+
7129,472.3231,0.566442,[M+H]1+
4818,440.1805,2.340045,[M+H]1+
39342,463.1824,4.546928,[M+H]1+
6661,668.3222,1.882155,[M+H]1+
36038,736.3624,3.452411,[M+H]1+
27741,588.3361,3.482289,[M+H]1+
11181,635.8392,0.86353,[M+H]1+
3939,390.2016,2.680177,[M+H]1+
4346,562.2852,2.351962,[M+H]1+
5605,841.3145,3.138207,[M+H]1+
5736,439.2536,2.243834,[M+H]1+
12966,1034.4277,2.251919,[M+H]1+
10735,809.5565,5.434,[M+Na]1+
7095,259.1068,3.706,[M+H]1+
2687,461.254,0.968384,[M+Na]1+
12845,788.396,3.241331,[M+Na]1+
9780,492.2918,0.823657,[M+H]1+
12498,751.3647,2.279,[M+H]1+
2303,408.2118,0.993,[M+H]1+
5576,343.7018,1.661037,[M+H]1+
5721,680.3127,1.765656,[M+2H]2+
6009,528.3378,1.339627,[M-NH3+H]1+
2853,477.7888,1.558637,[M+2H]2+
12001,162.066,0.799844,[M+H]1+
12754,711.5214,7.129597,[M-3H2O+H]1+
14177,499.2893,5.122,[M+H]1+
6815,233.1641,0.917563,[M+H]1+
3059,271.0597,2.292362,[M+H]1+
45529,308.1192,4.231669,[M+H]1+
7790,511.2169,2.86651,[M+H]1+
2844,377.3192,5.714,[M-H2O+H]1+
8722,934.5681,5.620211,[M+H]1+
35931,527.3154,5.196,[M+H]1+
5489,1113.6121,1.945603,[M+H]1+
16067,606.3474,2.807726,[M+H]1+
13917,616.2957,2.801708,[M+H]1+
3593,343.5036,0.942347,[M+H]1+
20475,815.3909,3.00976,[M+H]1+
2417,441.2488,1.216248,[M+H]1+
14079,813.395,2.452499,[M+H]1+
21876,836.4131,2.365033,[M+H]1+
8662,566.2922,0.716854,[M+H]1+
3731,314.1654,1.132534,[M+2H]2+
15682,589.3331,2.224091,[M+H]1+
35405,444.1676,3.564,[M+K]1+
3906,399.1876,4.734842,[M+Na]1+
15013,469.3005,3.19599,[M+H]1+
22830,1047.4144,2.553477,[M+H]1+
51962,512.2371,4.032511,[M+H]1+
4791,443.3213,1.982405,[M+H]1+
41171,441.2484,3.434138,[M+K]1+
13136,312.1335,3.888727,[M+H]1+
4573,626.2768,2.962209,[M+H]1+
15709,710.3398,2.80885,[M+H]1+
4630,1000.5275,1.447591,[M+H]1+
4985,428.7567,1.067906,[M+H]1+
6859,341.2176,0.547447,[M+H]1+
3542,277.1541,1.494,[M+H]1+
7301,444.2803,0.932727,[M+H]1+
10434,850.9309,1.203014,[M+2H]2+
12883,522.2994,2.442004,[M+H]1+
2688,795.3642,1.89848,[M+H]1+
5684,345.2127,0.586599,[M+H]1+
763,518.2955,1.767808,[M+H]1+
38364,539.2463,3.774687,[M-NH3+H2O+H]1+
28344,653.3353,3.470708,[M+H]1+
7290,429.3059,1.590325,[M+H]1+
12769,695.3115,2.183554,[M+H]1+
4125,488.3066,0.959,[M+H]1+
3861,699.8448,1.272248,[M+H]1+
12503,503.2846,3.440479,[M+H]1+
5972,690.3748,1.0248,[M+H]1+
12908,853.437,2.645916,[M+H+Na]2+
28376,672.3768,3.221,[M+H]1+
4381,639.3693,2.944008,[M+2H]2+
47914,632.3635,3.578697,[M+H]1+
20038,714.3803,3.456979,[M+H]1+
20715,521.3316,2.453,[M+H]1+
3613,449.2745,2.007,[M+H]1+
29531,921.4906,3.286633,[M+H]1+
9161,512.3428,1.73677,[M+H]1+
9563,471.2278,4.181604,[M+Na]1+
31950,776.3596,2.892286,[M+H]1+
1367,528.2637,1.779728,[M+Na]1+
5657,543.3123,1.079339,[M+H]1+
38308,679.3406,3.564916,[M+H]1+
6329,513.2764,0.534218,[M+2Na-H]1+
9729,500.2448,2.038582,[M+H]1+
28967,353.1806,3.061373,[M+H]1+
2564,565.2836,2.089427,[M-2H2O+H]1+
15978,1369.943,7.114182,[M+H]1+
12171,507.2828,1.115541,[M+H]1+
8937,680.4771,7.104495,[M+NH3+H]1+
25683,529.2236,4.028644,[M+H]1+
3159,464.2852,0.865,[M+H]1+
6797,633.3408,1.723818,[M+H]1+
2953,266.1313,1.734662,[M+H]1+
2522,428.2546,1.059914,[M+2H]2+
550,205.0967,0.626,[M+NH3+H]1+
35251,712.3865,4.596938,[M+H]1+
7453,445.3009,1.124847,[M+H]1+
4444,521.2949,2.364966,[M+H]1+
10169,415.2309,1.320269,[M+H]1+
37971,166.0858,4.737,[M+H]1+
1463,765.4481,1.565639,[M+H]1+
2014,470.3326,1.041,[M+H]1+
15445,1233.4812,3.706308,[M+H]1+
26297,869.3455,3.063791,[2M+Na]1+
29785,631.2696,4.819984,[M+K]1+
4710,662.3237,0.937426,[M+ACN+Na]1+
12338,676.7896,2.297,[M+H]1+
7652,620.363,2.907971,[M+H]1+
12431,625.402,2.366898,[M+H]1+
7795,476.7664,1.643281,[M+H]1+
7635,398.1674,2.269927,[M+Na]1+
7098,464.2488,1.694417,[M+H]1+
8875,552.3373,3.089837,[M+H]1+
5492,421.2432,1.741575,[M+Na]1+
39958,873.5043,3.174,[M+H]1+
6904,619.3057,1.802571,[M+H]1+
5716,504.2551,0.895,[M+H]1+
27538,670.5098,5.577,[M+H]1+
977,609.3583,3.021241,[M+H]1+
37429,326.1486,3.894,[M+H]1+
30613,379.2064,1.225486,[M+H]1+
9081,1135.5701,2.090407,[M+H]1+
51366,327.1903,3.759535,[M+H]1+
52662,665.3269,3.639963,[M+H]1+
27069,798.3506,3.874,[M+H]1+
8859,439.2535,2.349921,[M+H]1+
43204,288.9179,7.622287,[M+H]1+
44000,571.3801,2.409508,[M+H]1+
17476,338.2062,3.382148,[M+H]1+
3017,490.2645,1.397711,[M+Na]1+
6055,897.3964,2.491546,[M+H]1+
5610,186.0894,2.060764,[M+H]1+
50752,353.206,4.767946,[M+H]1+
43104,652.2954,3.84607,[M+H]1+
34292,1160.6162,3.058623,[M+H]1+
1985,992.5173,3.025382,[M+2H]2+
4091,484.9333,1.04249,[M+H]1+
9152,606.3485,2.945205,[M+H]1+
4473,440.1801,2.466,[M+CH3OH+H]1+
30015,430.2323,4.859988,[M+H]1+
8951,579.6729,1.824,[M+H]1+
16332,697.3288,2.905627,[M+2ACN+H]1+
11159,652.3324,3.465,[M+H]1+
2648,470.2243,4.181604,[M+Na]1+
7612,419.2494,0.83183,[M+NH3+H]1+
1122,441.3059,1.939,[M+H]1+
21279,270.1228,3.015383,[M+K]1+
3051,347.1761,5.742,[M+H]1+
8058,739.3969,1.493694,[M+H]1+
24302,443.2487,1.99755,[M+H]1+
13046,735.3903,3.061131,[M+ACN+H]1+
8237,384.0963,1.549632,[M+H]1+
4888,660.4142,2.443007,[M+H]1+
13498,439.2321,5.04337,[M+H]1+
7878,402.2404,2.018062,[M+2H]2+
13321,852.387,1.874235,[M+H]1+
2369,546.3119,1.501829,[M+H]1+
5334,205.0966,1.012587,[M+H]1+
34261,816.4372,3.653,[M+H]1+
694,433.2184,0.895,[M+H]1+
9352,626.4218,1.536566,[M+H]1+
9128,611.2805,2.24992,[M+H]1+
13256,407.1814,5.122,[M+H]1+
12500,687.3516,2.867065,[M+2Na-H]1+
4781,847.3632,3.069912,[2M+H]1+
3859,783.4199,1.670316,[M+2H]2+
2112,479.2493,0.766906,[M+H]1+
2489,1118.5697,2.704527,[M+2ACN+H]1+
15121,1007.5455,3.091369,[M+2H]2+
14822,766.4136,3.238358,[M+H]1+
8406,403.2225,1.76008,[M+H]1+
2592,465.2692,1.580646,[M+H]1+
40023,637.2963,3.363062,[M+H]1+
32741,839.4367,7.035,[M+H]1+
7451,496.2836,1.56532,[M+CH3OH+Na]1+
6772,1313.621,1.749073,[M+H]1+
32337,432.211,3.922,[M+H]1+
3372,155.9738,7.618586,[M-NH3+H2O+H]1+
16454,487.2856,4.62821,[M+H]1+
9361,567.2629,2.999227,[M+H]1+
10094,529.2963,4.787954,[M+H]1+
9570,479.2852,2.406475,[M+H]1+
1509,446.2599,0.863168,[M+H]1+
5752,504.2436,2.668267,[M+H]1+
29532,340.3925,5.364386,[M+H]1+
10425,405.2122,0.919563,[M+H]1+
23782,639.3218,3.222006,[M+H]1+
6802,836.414,3.65049,[M+Na]1+
8311,987.4866,1.666682,[M+H]1+
6520,457.3373,2.241458,[M+H]1+
37557,466.2067,3.843931,[M+3Na-2H]1+
41525,1021.4914,3.191304,[M+Na]1+
3908,364.2382,1.700347,[M+H]1+
10787,440.2137,3.35343,[M+H]1+
14899,542.304,2.272071,[M+H]1+
11209,889.4629,3.025382,[M+H]1+
8081,579.3385,1.822,[M+3H]3+
9517,938.5161,2.401019,[M+H]1+
13901,707.2733,2.439491,[M+H]1+
9212,373.2435,1.421169,[M+H]1+
23776,310.175,3.828876,[M+H]1+
7631,481.2646,1.287003,[M+H]1+
22971,585.3955,2.67382,[M+H]1+
45234,450.2315,0.857455,[M+H]1+
28313,816.4843,3.462413,[M+H]1+
6203,611.3856,1.689068,[M+H]1+
3458,1372.9623,7.129597,[M+3Na-2H]1+
14359,524.3301,2.494018,[M+2H]2+
25399,153.0108,7.63139,[M+H]1+
843,682.3681,1.592348,[M+2H]2+
4338,352.1861,1.150776,[M+Na]1+
3011,725.3956,2.813752,[M-H2O+H]1+
47033,469.2424,3.419204,[M+3Na-2H]1+
3348,482.7756,1.000573,[M+2H]2+
4224,577.3408,1.813,[M+Na]1+
15322,837.4174,3.65049,[M+Na]1+
12663,840.4222,1.9564,[M+H]1+
52613,666.3117,3.776227,[M+H]1+
29566,429.1977,4.26552,[M+Na]1+
8412,277.2155,3.875754,[M-3H2O+H]1+
25194,1117.5859,3.007921,[M+H]1+
10450,891.4908,2.514572,[M+NH3+H]1+
3706,700.3303,1.544577,[M+H]1+
26507,412.3043,4.937269,[M+H]1+
28760,252.1335,3.074798,[M+H]1+
12604,553.2635,3.13195,[M+H]1+
4757,463.254,1.462403,[M+H]1+
52916,484.24,4.532479,[M+H]1+
6862,499.2177,2.337,[M+H]1+
3848,657.395,2.086862,[M+H]1+
4032,281.2947,4.914,[M+H]1+
17337,410.2063,2.172112,[M+H]1+
2165,570.2855,1.481886,[M+Na]1+
13223,669.2859,2.286,[M+H]1+
31566,1006.0366,3.656014,[M+2H]2+
32905,1112.2175,2.882589,[M+3H]3+
5606,619.3511,2.555,[M+H]1+
10232,670.4116,1.808891,[M+H]1+
2358,486.2911,0.944193,[M+H]1+
4963,428.2934,1.582324,[M+H]1+
8959,377.1892,2.273536,[M+H]1+
9191,478.2761,0.543666,[M+ACN+H]1+
14506,797.3477,3.890242,[M+H]1+
34619,520.2169,3.835,[M+H]1+
12527,552.3181,5.055,[M+H]1+
22004,717.4157,2.767,[M+H]1+
3747,439.2655,0.551887,[M+H]1+
43680,298.1178,2.777,[M+H]1+
10138,261.6588,0.775,[M+2H]2+
11004,545.3063,2.110974,[M+H]1+
12179,838.3704,2.277666,[M+H]1+
32746,577.4654,5.628,[M+H]1+
8319,729.4148,4.481,[M+H]1+
6393,419.7231,1.094447,[M+H]1+
13494,670.4366,6.391718,[M+H]1+
40124,627.2927,6.934019,[M+H]1+
7386,809.3434,2.044583,[M+H]1+
25155,464.2011,2.103,[M+H]1+
4759,777.3498,2.143761,[M+2H]2+
3486,262.126,0.999224,[M-H2O+H]1+
43519,577.321,4.056144,[M+H]1+
10852,941.4333,2.689098,[M+H]1+
8006,225.1593,0.554886,[M-NH3+H]1+
17986,607.4224,5.718317,[M+H]1+
8318,756.3654,1.607328,[M+H]1+
19445,812.4424,4.880961,[M+H]1+
4157,612.3123,1.755514,[M+H]1+
10045,699.3685,3.653,[M+H]1+
14073,566.2576,2.838,[M+H]1+
21585,507.2591,2.35946,[M+H]1+
35897,230.1168,4.032,[M+H]1+
4369,459.2799,0.819334,[M+H]1+
4977,857.4604,1.587699,[M-H2O+H]1+
30278,259.1689,4.175549,[M+H]1+
2429,818.4493,1.242489,[M+ACN+H]1+
21630,486.3634,1.568472,[M+H]1+
11415,1020.497,2.926194,[M+H]1+
7215,407.1795,3.896821,[M+H]1+
15755,651.4423,2.710881,[M+H]1+
6726,364.7401,1.664023,[M+H]1+
36433,361.1743,3.887761,[M+H]1+
52650,430.2321,4.491,[M+H]1+
16110,231.0776,4.843991,[M+H]1+
8831,1158.5033,2.176889,[M+H]1+
8967,761.3445,1.771723,[M+H]1+
48605,585.3423,1.914542,[M+H]1+
7986,731.8606,1.817487,[M+H]1+
4775,618.3371,1.61766,[M+H]1+
8157,777.8421,2.2039,[M+2H]2+
2394,755.32,7.552,[M+H]1+
11166,875.388,1.965851,[M+2H]2+
26370,797.8953,2.948396,[M+2H]2+
7512,522.2419,2.038832,[M+2H]2+
12067,867.9553,2.306942,[M+2H]2+
7353,887.3655,2.439996,[M+H]1+
7573,392.1804,3.52528,[M+H]1+
42566,611.2887,2.372092,[M+H]1+
9046,487.2859,4.677909,[M+H]1+
5226,536.3065,1.018,[M+H]1+
13798,658.8089,1.851917,[M+H]1+
45689,256.0711,3.219627,[M+H]1+
4663,657.806,1.856,[M+H]1+
4469,416.2491,1.23,[M+H]1+
14290,543.2755,4.737934,[M+H]1+
12326,778.3429,2.2039,[M+2H]2+
5144,561.3243,4.877996,[M-H2O+H]1+
542,547.2615,0.748847,[M+H]1+
6513,331.6591,1.29,[M+2H]2+
10659,594.3115,2.277465,[M+H]1+
31429,358.1961,3.222006,[M+H]1+
30898,1269.5021,2.986,[M+H]1+
13333,676.2714,2.234,[M+H]1+
5337,301.1785,4.641948,[M-H2O+H]1+
33023,151.0384,4.641948,[M+H]1+
42546,251.1995,4.829987,[M+H]1+
14725,557.2548,4.72793,[M+H]1+
46366,682.368,1.676935,[M+H]1+
4807,452.2029,1.482516,[M+H]1+
3850,641.3021,1.808,[M+Na]1+
47215,522.1964,3.795,[M+H]1+
1946,277.2153,5.022,[M-H2O+H]1+
3783,442.2648,1.222,[M+2H]2+
37363,476.2374,3.545691,[M+H]1+
2243,740.3348,1.303267,[M+Na]1+
16980,319.189,4.641948,[M+H]1+
10361,499.2867,0.77521,[M-NH3+H2O+H]1+
8350,480.2531,0.779523,[M+H]1+
52044,223.1683,3.718955,[M+H]1+
20789,302.1819,4.641948,[M-H2O+H]1+
11639,349.1745,3.867845,[M+H]1+
11626,375.2017,1.776961,[M+H]1+
8977,290.2684,3.11495,[M+H]1+
5371,427.2045,1.59905,[M+H]1+
6671,221.1526,4.23753,[M+H]1+
13740,543.2757,4.702922,[M+H]1+
5001,728.4315,2.694299,[M+H]1+
5577,553.2961,1.7147,[M+H]1+
9601,487.217,2.97542,[M+H]1+
4496,422.2272,1.864453,[M+Na]1+
2861,605.2991,2.966422,[M-H2O+H]1+
13457,742.2845,2.279603,[M+H]1+
1536,681.3571,1.385566,[M+3H]3+
4268,507.2794,2.529966,[M+H]1+
946,604.2958,2.969,[M-H2O+H]1+
15355,572.3636,2.419506,[M+H]1+
3233,591.312,1.134927,[M+H]1+
12397,1004.5017,1.80937,[M+H]1+
2222,546.2654,1.532313,[M+2H]2+
15937,830.4022,2.345078,[M+H]1+
21718,354.1435,4.736,[M+H]1+
25163,281.1713,3.729522,[M+H]1+
4498,458.2959,1.575772,[M+H]1+
6429,741.3182,1.437587,[M+H]1+
45783,427.1602,3.334051,[M+H]1+
11791,986.4745,1.788462,[M+H]1+
2994,495.2801,1.663321,[M+H]1+
2288,400.254,2.432,[M+H]1+
1514,657.3135,1.781364,[M+2H]2+
1763,739.3588,2.139875,[M-NH3+H2O+H]1+
7171,663.8907,1.532315,[M+2H]2+
18520,677.2906,3.416,[M+H]1+
15031,888.3691,2.451,[M+H]1+
32282,657.3221,3.287327,[M+H]1+
37378,871.4197,3.937698,[M+2H]2+
4433,580.2859,2.140189,[M+H]1+
11999,786.8822,1.445887,[M+2H]2+
712,738.3544,2.123169,[M-NH3+H2O+H]1+
5332,741.3378,1.294207,[M+Na]1+
5733,478.2903,1.55673,[M+2H]2+
13235,736.3933,3.473163,[M+H]1+
2375,314.6574,1.368559,[M+2H]2+
2218,394.2154,1.732288,[M+H]1+
894,1042.4923,1.951795,[M+H]1+
6839,740.3599,2.130306,[M-NH3+H2O+H]1+
4244,886.3818,2.300941,[M+H]1+
37924,632.327,3.598362,[M+H]1+
18151,530.2228,2.654457,[M+H]1+
7844,887.3843,2.29447,[M+H]1+
7621,825.4231,1.74972,[M+H]1+
4815,1047.479,1.956856,[M+H]1+
17473,1326.9312,7.110489,[M+H]1+
20306,605.2674,3.10681,[M+Na]1+
2404,489.2996,4.048633,[M+Na]1+
3583,479.2488,1.336182,[M+Na]1+
1952,548.2653,0.748847,[M+H]1+
16706,528.3008,2.15308,[M+H]1+
10565,517.3214,1.225,[M-H2O+H]1+
6817,465.7522,0.981,[M+H]1+
4373,379.1967,1.284168,[M+H]1+
7076,331.6496,1.745713,[M+H]1+
3673,431.2685,1.027,[M+H]1+
11701,627.2804,2.962209,[M+H]1+
18119,586.2849,2.962628,[M+H]1+
2212,356.2168,2.488016,[M+H]1+
3169,780.3983,2.830763,[2M+H]1+
10523,627.3152,2.10657,[M+2H]2+
2100,376.1859,2.273,[M+H]1+
16314,594.3116,2.518544,[M+H]1+
5009,844.4177,1.994388,[M+H]1+
9803,402.2338,0.611,[M+H]1+
1391,779.3947,2.821757,[2M+H]1+
1293,542.8115,1.502151,[M+H]1+
14915,455.285,2.712109,[M+H]1+
9307,589.296,2.54756,[M+H]1+
13219,1156.4542,3.262661,[M+H]1+
5100,406.23,2.992417,[M+Na]1+
7294,381.2305,1.912509,[M+H]1+
